moisture0,moisture1,moisture2,moisture3,moisture4,irrgation,datetime
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 04:54:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 04:55:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 04:56:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 04:57:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 04:58:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 04:59:32
0.21,0.95,0.35,0.13,0.05,False,2020-03-07 05:00:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:01:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:02:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:03:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:04:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:05:32
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:06:32
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:07:32
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:08:32
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:09:32
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:10:32
0.27,0.94,0.36,0.16,0.06,False,2020-03-07 05:11:32
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:12:32
0.22,0.95,0.34,0.13,0.04,False,2020-03-07 05:13:33
0.21,0.94,0.34,0.13,0.04,False,2020-03-07 05:14:33
0.21,0.94,0.34,0.13,0.04,False,2020-03-07 05:15:33
0.22,0.94,0.34,0.13,0.04,False,2020-03-07 05:16:33
0.21,0.94,0.34,0.13,0.04,False,2020-03-07 05:17:33
0.21,0.94,0.34,0.14,0.04,False,2020-03-07 05:18:33
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:19:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:20:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:21:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:22:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:23:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:24:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:25:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:26:33
0.21,0.94,0.35,0.13,0.04,False,2020-03-07 05:27:33
0.21,0.94,0.34,0.13,0.04,False,2020-03-07 05:28:33
0.21,0.94,0.35,0.14,0.04,False,2020-03-07 05:29:33
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:30:33
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:31:33
0.26,0.93,0.36,0.16,0.06,False,2020-03-07 05:32:33
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:33:34
0.22,0.95,0.34,0.13,0.04,False,2020-03-07 05:34:34
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:35:34
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:36:34
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:37:34
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:38:34
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:39:34
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:40:34
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:41:34
0.21,0.95,0.34,0.14,0.06,False,2020-03-07 05:42:34
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:43:34
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:44:34
0.21,0.95,0.34,0.14,0.04,False,2020-03-07 05:45:34
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:46:34
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:47:34
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:48:34
0.21,0.95,0.34,0.13,0.04,False,2020-03-07 05:49:34
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:50:34
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:51:34
0.21,0.95,0.35,0.13,0.04,False,2020-03-07 05:52:34
0.24,0.94,0.36,0.16,0.06,False,2020-03-07 05:53:35
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:54:35
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:55:35
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:56:35
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:57:35
0.21,0.95,0.35,0.14,0.04,False,2020-03-07 05:58:35
0.21,0.95,0.36,0.14,0.04,False,2020-03-07 05:59:35
0.21,0.95,0.36,0.14,0.04,False,2020-03-07 06:00:35
0.21,0.95,0.36,0.14,0.04,False,2020-03-07 06:01:35
0.21,0.95,0.36,0.13,0.04,False,2020-03-07 06:02:35
0.21,0.95,0.36,0.13,0.06,False,2020-03-07 06:03:35
0.22,0.94,0.36,0.13,0.04,False,2020-03-07 06:04:35
0.22,0.95,0.36,0.13,0.04,False,2020-03-07 06:05:35
0.22,0.95,0.36,0.13,0.04,False,2020-03-07 06:06:35
0.22,0.96,0.37,0.13,0.04,False,2020-03-07 06:07:35
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:08:35
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:09:35
0.22,0.95,0.37,0.14,0.04,False,2020-03-07 06:10:35
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:11:35
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:12:35
0.22,0.96,0.37,0.13,0.04,False,2020-03-07 06:13:36
0.26,0.95,0.39,0.16,0.06,False,2020-03-07 06:14:36
0.22,0.96,0.37,0.13,0.04,False,2020-03-07 06:15:36
0.22,0.96,0.37,0.13,0.04,False,2020-03-07 06:16:36
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:17:36
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:18:36
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:19:36
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:20:36
0.22,0.96,0.37,0.14,0.04,False,2020-03-07 06:21:36
0.22,0.96,0.37,0.13,0.04,False,2020-03-07 06:22:36
0.22,0.96,0.38,0.13,0.04,False,2020-03-07 06:23:36
0.22,0.96,0.38,0.13,0.05,False,2020-03-07 06:24:36
0.21,0.96,0.38,0.14,0.04,False,2020-03-07 06:25:36
0.21,0.96,0.38,0.14,0.04,False,2020-03-07 06:26:36
0.21,0.96,0.38,0.14,0.04,False,2020-03-07 06:27:36
0.21,0.96,0.38,0.13,0.04,False,2020-03-07 06:28:36
0.21,0.96,0.38,0.13,0.04,False,2020-03-07 06:29:36
0.21,0.96,0.38,0.13,0.04,False,2020-03-07 06:30:36
0.21,0.96,0.38,0.14,0.04,False,2020-03-07 06:31:36
0.21,0.96,0.39,0.14,0.04,False,2020-03-07 06:32:36
0.21,0.96,0.39,0.14,0.04,False,2020-03-07 06:33:37
0.21,0.96,0.39,0.14,0.04,False,2020-03-07 06:34:37
0.25,0.96,0.41,0.16,0.06,False,2020-03-07 06:35:37
0.21,0.96,0.39,0.14,0.04,False,2020-03-07 06:36:37
0.21,0.96,0.39,0.14,0.04,False,2020-03-07 06:37:37
0.21,0.96,0.4,0.14,0.04,False,2020-03-07 06:38:37
0.22,0.96,0.39,0.14,0.04,False,2020-03-07 06:39:37
0.22,0.96,0.39,0.14,0.04,False,2020-03-07 06:40:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:41:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:42:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:43:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:44:37
0.22,0.96,0.4,0.18,0.06,False,2020-03-07 06:45:37
0.22,0.96,0.4,0.13,0.04,False,2020-03-07 06:46:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:47:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:48:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:49:37
0.22,0.96,0.4,0.14,0.04,False,2020-03-07 06:50:37
0.2,0.95,0.4,0.12,0.03,False,2020-03-07 06:51:37
0.21,0.95,0.4,0.13,0.04,False,2020-03-07 06:52:37
0.21,0.94,0.4,0.14,0.04,False,2020-03-07 06:53:38
0.21,0.94,0.4,0.14,0.04,False,2020-03-07 06:54:38
0.21,0.94,0.4,0.15,0.04,False,2020-03-07 06:55:38
0.22,0.93,0.4,0.15,0.04,False,2020-03-07 06:56:38
0.21,0.95,0.4,0.14,0.03,False,2020-03-07 06:57:38
0.21,0.94,0.4,0.14,0.03,False,2020-03-07 06:58:38
0.21,0.95,0.4,0.14,0.03,False,2020-03-07 06:59:38
0.21,0.95,0.4,0.13,0.03,False,2020-03-07 07:00:38
0.21,0.95,0.4,0.13,0.04,False,2020-03-07 07:01:38
0.21,0.95,0.4,0.13,0.04,False,2020-03-07 07:02:38
0.21,0.95,0.41,0.13,0.03,False,2020-03-07 07:03:38
0.21,0.95,0.41,0.13,0.03,False,2020-03-07 07:04:38
0.21,0.95,0.41,0.13,0.03,False,2020-03-07 07:05:38
0.21,0.95,0.41,0.17,0.04,False,2020-03-07 07:06:38
0.2,0.95,0.41,0.13,0.03,False,2020-03-07 07:07:38
0.2,0.95,0.41,0.13,0.03,False,2020-03-07 07:08:38
0.2,0.95,0.41,0.13,0.03,False,2020-03-07 07:09:38
0.2,0.95,0.41,0.13,0.03,False,2020-03-07 07:10:38
0.2,0.95,0.41,0.12,0.03,False,2020-03-07 07:11:38
0.2,0.95,0.41,0.12,0.03,False,2020-03-07 07:12:38
0.21,0.95,0.41,0.12,0.03,False,2020-03-07 07:13:39
0.21,0.95,0.41,0.12,0.03,False,2020-03-07 07:14:39
0.21,0.95,0.41,0.12,0.03,False,2020-03-07 07:15:39
0.21,0.95,0.41,0.12,0.03,False,2020-03-07 07:16:39
0.22,0.94,0.41,0.13,0.04,False,2020-03-07 07:17:39
0.21,0.95,0.41,0.13,0.03,False,2020-03-07 07:18:39
0.21,0.95,0.41,0.13,0.03,False,2020-03-07 07:19:39
0.21,0.95,0.41,0.13,0.03,False,2020-03-07 07:20:39
0.21,0.93,0.41,0.13,0.03,False,2020-03-07 07:21:39
0.21,0.93,0.41,0.12,0.03,False,2020-03-07 07:22:39
0.21,0.94,0.41,0.12,0.03,False,2020-03-07 07:23:39
0.21,0.93,0.41,0.12,0.03,False,2020-03-07 07:24:39
0.21,0.94,0.41,0.12,0.03,False,2020-03-07 07:25:39
0.21,0.94,0.41,0.13,0.03,False,2020-03-07 07:26:39
0.21,0.93,0.41,0.17,0.04,False,2020-03-07 07:27:39
0.21,0.94,0.41,0.14,0.03,False,2020-03-07 07:28:39
0.2,0.94,0.42,0.14,0.03,False,2020-03-07 07:29:39
0.2,0.92,0.42,0.13,0.03,False,2020-03-07 07:30:39
0.2,0.94,0.42,0.13,0.03,False,2020-03-07 07:31:39
0.2,0.94,0.42,0.13,0.03,False,2020-03-07 07:32:39
0.2,0.95,0.42,0.13,0.03,False,2020-03-07 07:33:40
0.2,0.95,0.42,0.13,0.03,False,2020-03-07 07:34:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:35:40
0.21,0.94,0.42,0.12,0.03,False,2020-03-07 07:36:40
0.2,0.94,0.42,0.12,0.03,False,2020-03-07 07:37:40
0.22,0.94,0.42,0.13,0.04,False,2020-03-07 07:38:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:39:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:40:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:41:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:42:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:43:40
0.2,0.95,0.42,0.13,0.03,False,2020-03-07 07:44:40
0.2,0.95,0.42,0.13,0.03,False,2020-03-07 07:45:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:46:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:47:40
0.2,0.95,0.44,0.15,0.04,False,2020-03-07 07:48:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:49:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:50:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:51:40
0.2,0.95,0.42,0.12,0.03,False,2020-03-07 07:52:40
0.2,0.95,0.44,0.12,0.03,False,2020-03-07 07:53:41
0.2,0.95,0.44,0.12,0.03,False,2020-03-07 07:54:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 07:55:41
0.2,0.95,0.43,0.14,0.03,False,2020-03-07 07:56:41
0.2,0.95,0.43,0.14,0.03,False,2020-03-07 07:57:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 07:58:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 07:59:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:00:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:01:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:02:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:03:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:04:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:05:41
0.2,0.95,0.43,0.13,0.03,False,2020-03-07 08:06:41
0.2,0.95,0.43,0.12,0.03,False,2020-03-07 08:07:41
0.2,0.95,0.43,0.12,0.03,False,2020-03-07 08:08:41
0.2,0.95,0.43,0.16,0.04,False,2020-03-07 08:09:41
0.2,0.94,0.43,0.12,0.03,False,2020-03-07 08:10:41
0.2,0.94,0.43,0.12,0.03,False,2020-03-07 08:11:41
0.2,0.94,0.43,0.12,0.03,False,2020-03-07 08:12:42
0.2,0.94,0.43,0.12,0.03,False,2020-03-07 08:13:42
0.2,0.93,0.43,0.12,0.03,False,2020-03-07 08:14:42
0.2,0.93,0.43,0.12,0.03,False,2020-03-07 08:15:42
0.2,0.93,0.43,0.12,0.03,False,2020-03-07 08:16:42
0.2,0.93,0.43,0.12,0.03,False,2020-03-07 08:17:42
0.2,0.92,0.43,0.12,0.03,False,2020-03-07 08:18:42
0.2,0.88,0.43,0.12,0.03,False,2020-03-07 08:19:42
0.22,0.9,0.44,0.13,0.04,False,2020-03-07 08:20:42
0.2,0.78,0.43,0.12,0.03,False,2020-03-07 08:21:42
0.2,0.88,0.44,0.12,0.03,False,2020-03-07 08:22:42
0.2,0.86,0.44,0.12,0.03,False,2020-03-07 08:23:42
0.2,0.7,0.44,0.12,0.03,False,2020-03-07 08:24:42
0.19,0.43,0.44,0.12,0.02,False,2020-03-07 08:25:42
0.19,0.53,0.44,0.13,0.03,False,2020-03-07 08:26:42
0.2,0.83,0.45,0.13,0.03,False,2020-03-07 08:27:42
0.2,0.55,0.44,0.13,0.03,False,2020-03-07 08:28:42
0.2,0.57,0.44,0.13,0.03,False,2020-03-07 08:29:42
0.2,0.57,0.46,0.15,0.04,False,2020-03-07 08:30:42
0.2,0.58,0.45,0.12,0.03,False,2020-03-07 08:31:42
0.2,0.58,0.45,0.12,0.03,False,2020-03-07 08:32:43
0.2,0.59,0.45,0.12,0.03,False,2020-03-07 08:33:43
0.2,0.58,0.45,0.12,0.03,False,2020-03-07 08:34:43
0.2,0.59,0.45,0.12,0.03,False,2020-03-07 08:35:43
0.2,0.59,0.47,0.11,0.03,False,2020-03-07 08:36:43
0.2,0.59,0.48,0.11,0.03,False,2020-03-07 08:37:43
0.2,0.59,0.48,0.12,0.03,False,2020-03-07 08:38:43
0.2,0.59,0.49,0.12,0.03,False,2020-03-07 08:39:43
0.2,0.59,0.49,0.12,0.03,False,2020-03-07 08:40:43
0.2,0.57,0.49,0.12,0.03,False,2020-03-07 08:41:43
0.19,0.51,0.49,0.12,0.02,False,2020-03-07 08:42:43
0.2,0.57,0.49,0.12,0.03,False,2020-03-07 08:43:43
0.19,0.53,0.48,0.12,0.02,False,2020-03-07 08:44:43
0.2,0.57,0.47,0.12,0.03,False,2020-03-07 08:45:43
0.2,0.55,0.47,0.12,0.03,False,2020-03-07 08:46:43
0.19,0.52,0.47,0.12,0.02,False,2020-03-07 08:47:43
0.2,0.56,0.47,0.13,0.03,False,2020-03-07 08:48:43
0.2,0.57,0.47,0.13,0.03,False,2020-03-07 08:49:43
0.2,0.56,0.46,0.13,0.03,False,2020-03-07 08:50:43
0.2,0.6,0.47,0.16,0.04,False,2020-03-07 08:51:43
0.2,0.57,0.46,0.13,0.03,False,2020-03-07 08:52:44
0.2,0.59,0.46,0.13,0.03,False,2020-03-07 08:53:44
0.2,0.59,0.49,0.13,0.03,False,2020-03-07 08:54:44
0.2,0.59,0.49,0.12,0.03,False,2020-03-07 08:55:44
0.2,0.6,0.49,0.12,0.03,False,2020-03-07 08:56:44
0.2,0.6,0.49,0.12,0.03,False,2020-03-07 08:57:44
0.2,0.58,0.49,0.12,0.03,False,2020-03-07 08:58:44
0.2,0.59,0.49,0.12,0.03,False,2020-03-07 08:59:44
0.2,0.58,0.48,0.12,0.03,False,2020-03-07 09:00:44
0.2,0.57,0.48,0.12,0.03,False,2020-03-07 09:01:44
0.2,0.58,0.48,0.12,0.03,False,2020-03-07 09:02:44
0.2,0.6,0.48,0.12,0.03,False,2020-03-07 09:03:44
0.2,0.61,0.48,0.12,0.03,False,2020-03-07 09:04:44
0.2,0.6,0.48,0.12,0.03,False,2020-03-07 09:05:44
0.2,0.6,0.48,0.12,0.03,False,2020-03-07 09:06:44
0.2,0.6,0.48,0.12,0.03,False,2020-03-07 09:07:44
0.2,0.6,0.48,0.12,0.03,False,2020-03-07 09:08:44
0.2,0.62,0.48,0.12,0.03,False,2020-03-07 09:09:44
0.2,0.58,0.48,0.12,0.03,False,2020-03-07 09:10:44
0.2,0.57,0.48,0.12,0.03,False,2020-03-07 09:11:44
0.2,0.59,0.49,0.15,0.04,False,2020-03-07 09:12:45
0.2,0.54,0.48,0.12,0.03,False,2020-03-07 09:13:45
0.2,0.53,0.47,0.12,0.03,False,2020-03-07 09:14:45
0.2,0.54,0.47,0.12,0.03,False,2020-03-07 09:15:45
0.2,0.53,0.47,0.11,0.02,False,2020-03-07 09:16:45
0.2,0.54,0.48,0.12,0.03,False,2020-03-07 09:17:45
0.2,0.53,0.48,0.12,0.03,False,2020-03-07 09:18:45
0.2,0.52,0.48,0.12,0.02,False,2020-03-07 09:19:45
0.2,0.57,0.48,0.12,0.03,False,2020-03-07 09:20:45
0.2,0.59,0.48,0.12,0.03,False,2020-03-07 09:21:45
0.2,0.59,0.48,0.12,0.03,False,2020-03-07 09:22:45
0.2,0.57,0.47,0.12,0.03,False,2020-03-07 09:23:45
0.2,0.59,0.47,0.12,0.03,False,2020-03-07 09:24:45
0.2,0.57,0.48,0.12,0.03,False,2020-03-07 09:25:45
0.2,0.56,0.48,0.11,0.03,False,2020-03-07 09:26:45
0.2,0.54,0.48,0.12,0.03,False,2020-03-07 09:27:45
0.2,0.52,0.47,0.12,0.02,False,2020-03-07 09:28:45
0.2,0.55,0.47,0.13,0.03,False,2020-03-07 09:29:45
0.2,0.57,0.47,0.12,0.03,False,2020-03-07 09:30:45
0.2,0.55,0.47,0.12,0.03,False,2020-03-07 09:31:45
0.2,0.57,0.47,0.12,0.03,False,2020-03-07 09:32:46
0.2,0.59,0.48,0.13,0.04,False,2020-03-07 09:33:46
0.2,0.57,0.47,0.11,0.03,False,2020-03-07 09:34:46
0.2,0.58,0.47,0.11,0.03,False,2020-03-07 09:35:46
0.2,0.59,0.47,0.12,0.03,False,2020-03-07 09:36:46
0.2,0.61,0.47,0.12,0.03,False,2020-03-07 09:37:46
0.2,0.61,0.48,0.12,0.03,False,2020-03-07 09:38:46
0.2,0.64,0.48,0.12,0.03,False,2020-03-07 09:39:46
0.2,0.65,0.48,0.12,0.03,False,2020-03-07 09:40:46
0.2,0.64,0.47,0.12,0.03,False,2020-03-07 09:41:46
0.2,0.39,0.47,0.11,0.02,False,2020-03-07 09:42:46
0.2,0.46,0.47,0.11,0.02,False,2020-03-07 09:43:46
0.2,0.53,0.47,0.11,0.03,False,2020-03-07 09:44:46
0.2,0.56,0.47,0.12,0.03,False,2020-03-07 09:45:46
0.2,0.57,0.47,0.12,0.03,False,2020-03-07 09:46:46
0.2,0.58,0.47,0.12,0.03,False,2020-03-07 09:47:46
0.2,0.59,0.47,0.12,0.03,False,2020-03-07 09:48:46
0.2,0.6,0.48,0.12,0.03,False,2020-03-07 09:49:46
0.2,0.61,0.48,0.12,0.03,False,2020-03-07 09:50:46
0.21,0.62,0.48,0.12,0.03,False,2020-03-07 09:51:46
0.21,0.61,0.48,0.12,0.03,False,2020-03-07 09:52:47
0.21,0.6,0.48,0.12,0.03,False,2020-03-07 09:53:47
0.24,0.61,0.48,0.13,0.04,False,2020-03-07 09:54:47
0.21,0.61,0.48,0.12,0.03,False,2020-03-07 09:55:47
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 09:56:47
0.2,0.52,0.48,0.11,0.02,False,2020-03-07 09:57:47
0.21,0.53,0.48,0.11,0.02,False,2020-03-07 09:58:47
0.21,0.55,0.48,0.12,0.03,False,2020-03-07 09:59:47
0.21,0.57,0.48,0.12,0.03,False,2020-03-07 10:00:47
0.21,0.59,0.48,0.12,0.03,False,2020-03-07 10:01:47
0.21,0.57,0.48,0.12,0.03,False,2020-03-07 10:02:47
0.2,0.51,0.48,0.12,0.03,False,2020-03-07 10:03:47
0.21,0.55,0.48,0.12,0.04,False,2020-03-07 10:04:47
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:05:47
0.23,0.6,0.48,0.12,0.03,False,2020-03-07 10:06:47
0.2,0.62,0.48,0.13,0.03,False,2020-03-07 10:07:47
0.2,0.61,0.48,0.13,0.03,False,2020-03-07 10:08:47
0.21,0.64,0.48,0.13,0.03,False,2020-03-07 10:09:47
0.21,0.62,0.48,0.13,0.03,False,2020-03-07 10:10:47
0.2,0.62,0.48,0.13,0.03,False,2020-03-07 10:11:47
0.2,0.61,0.48,0.13,0.03,False,2020-03-07 10:12:48
0.2,0.61,0.48,0.13,0.03,False,2020-03-07 10:13:48
0.2,0.56,0.48,0.12,0.03,False,2020-03-07 10:14:48
0.22,0.57,0.49,0.13,0.04,False,2020-03-07 10:15:48
0.2,0.58,0.48,0.12,0.03,False,2020-03-07 10:16:48
0.2,0.58,0.48,0.12,0.03,False,2020-03-07 10:17:48
0.2,0.59,0.48,0.12,0.03,False,2020-03-07 10:18:48
0.21,0.59,0.48,0.12,0.03,False,2020-03-07 10:19:48
0.21,0.59,0.48,0.12,0.03,False,2020-03-07 10:20:48
0.2,0.59,0.48,0.12,0.03,False,2020-03-07 10:21:48
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:22:48
0.21,0.58,0.49,0.13,0.03,False,2020-03-07 10:23:48
0.21,0.58,0.48,0.14,0.03,False,2020-03-07 10:24:48
0.24,0.58,0.49,0.15,0.04,False,2020-03-07 10:25:48
0.21,0.57,0.48,0.13,0.03,False,2020-03-07 10:26:48
0.21,0.57,0.48,0.13,0.03,False,2020-03-07 10:27:48
0.21,0.58,0.48,0.13,0.03,False,2020-03-07 10:28:48
0.21,0.58,0.49,0.13,0.03,False,2020-03-07 10:29:48
0.21,0.58,0.49,0.12,0.03,False,2020-03-07 10:30:48
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:31:48
0.21,0.58,0.49,0.12,0.03,False,2020-03-07 10:32:49
0.21,0.58,0.49,0.12,0.03,False,2020-03-07 10:33:49
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:34:49
0.21,0.58,0.5,0.15,0.04,False,2020-03-07 10:35:49
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:36:49
0.21,0.58,0.48,0.13,0.03,False,2020-03-07 10:37:49
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:38:49
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:39:49
0.21,0.58,0.48,0.12,0.03,False,2020-03-07 10:40:49
0.21,0.59,0.48,0.12,0.03,False,2020-03-07 10:41:49
0.2,0.59,0.48,0.12,0.03,False,2020-03-07 10:42:49
0.2,0.59,0.49,0.12,0.03,False,2020-03-07 10:43:49
0.21,0.59,0.49,0.12,0.03,False,2020-03-07 10:44:49
0.21,0.6,0.49,0.12,0.03,False,2020-03-07 10:45:49
0.21,0.59,0.49,0.12,0.03,False,2020-03-07 10:46:49
0.21,0.59,0.48,0.12,0.03,False,2020-03-07 10:47:49
0.21,0.59,0.48,0.13,0.03,False,2020-03-07 10:48:49
0.2,0.59,0.48,0.13,0.03,False,2020-03-07 10:49:49
0.21,0.59,0.48,0.13,0.03,False,2020-03-07 10:50:49
0.21,0.6,0.49,0.13,0.03,False,2020-03-07 10:51:49
0.2,0.59,0.49,0.13,0.03,False,2020-03-07 10:52:50
0.2,0.58,0.49,0.12,0.03,False,2020-03-07 10:53:50
0.2,0.58,0.49,0.12,0.03,False,2020-03-07 10:54:50
0.2,0.58,0.49,0.13,0.03,False,2020-03-07 10:55:50
0.22,0.58,0.49,0.14,0.04,False,2020-03-07 10:56:50
0.2,0.59,0.49,0.13,0.03,False,2020-03-07 10:57:50
0.27,0.59,0.49,0.14,0.03,False,2020-03-07 10:58:50
0.27,0.59,0.49,0.13,0.03,False,2020-03-07 10:59:50
0.26,0.58,0.49,0.13,0.03,False,2020-03-07 11:00:50
0.26,0.59,0.49,0.13,0.03,False,2020-03-07 11:01:50
0.26,0.59,0.49,0.12,0.03,False,2020-03-07 11:02:50
0.26,0.6,0.49,0.12,0.03,False,2020-03-07 11:03:50
0.27,0.59,0.49,0.12,0.03,False,2020-03-07 11:04:50
0.27,0.59,0.49,0.12,0.03,False,2020-03-07 11:05:50
0.27,0.59,0.49,0.14,0.04,False,2020-03-07 11:06:50
0.28,0.58,0.49,0.12,0.03,False,2020-03-07 11:07:50
0.29,0.58,0.49,0.12,0.03,False,2020-03-07 11:08:50
0.29,0.58,0.49,0.11,0.03,False,2020-03-07 11:09:50
0.3,0.58,0.49,0.11,0.03,False,2020-03-07 11:10:50
0.3,0.58,0.49,0.11,0.03,False,2020-03-07 11:11:50
0.3,0.57,0.49,0.11,0.03,False,2020-03-07 11:12:51
0.3,0.58,0.49,0.11,0.03,False,2020-03-07 11:13:51
0.31,0.57,0.49,0.11,0.03,False,2020-03-07 11:14:51
0.31,0.57,0.49,0.11,0.03,False,2020-03-07 11:15:51
0.31,0.57,0.49,0.11,0.04,False,2020-03-07 11:16:51
0.32,0.57,0.49,0.11,0.03,False,2020-03-07 11:17:51
0.32,0.57,0.49,0.11,0.03,False,2020-03-07 11:18:51
0.32,0.56,0.49,0.11,0.03,False,2020-03-07 11:19:51
0.32,0.56,0.49,0.11,0.03,False,2020-03-07 11:20:51
0.32,0.56,0.49,0.11,0.03,False,2020-03-07 11:21:51
0.32,0.57,0.49,0.12,0.03,False,2020-03-07 11:22:51
0.33,0.56,0.49,0.12,0.03,False,2020-03-07 11:23:51
0.33,0.56,0.49,0.12,0.03,False,2020-03-07 11:24:51
0.33,0.56,0.49,0.12,0.03,False,2020-03-07 11:25:51
0.33,0.56,0.49,0.12,0.03,False,2020-03-07 11:26:51
0.33,0.56,0.49,0.12,0.03,False,2020-03-07 11:27:51
0.33,0.57,0.49,0.12,0.03,False,2020-03-07 11:28:51
0.33,0.56,0.49,0.12,0.03,False,2020-03-07 11:29:51
0.33,0.58,0.49,0.12,0.03,False,2020-03-07 11:30:51
0.33,0.57,0.49,0.12,0.03,False,2020-03-07 11:31:51
0.33,0.58,0.49,0.12,0.03,False,2020-03-07 11:32:52
